time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
2.89,Terrain0,hrp2[RLEG_JOINT5],9,-0.211038915748,-0.0721069397521,-0.000301687904335,5.40356143731e-15,8.92821114175e-16,-1.0,87.3955672381,21.1636501526,333.598761585,-0.00603515562752,-0.00282249461373,-5.7072987499
2.89,Terrain0,hrp2[LLEG_JOINT5],12,0.232511555474,0.130018759139,-2.79870462522e-05,8.09912829466e-15,4.95358197577e-16,-1.0,-91.0931143978,-16.5677476768,222.755668201,-4.04546359911e-07,-0.000289809699638,-3.18381698291
2.91,Terrain0,hrp2[RLEG_JOINT5],9,-0.211156591202,-0.046176047587,-0.000285362100542,-3.50397851027e-17,-1.62733192878e-15,-1.0,84.4233707561,16.2276448296,323.525652911,-0.00484949009825,-0.00314702369437,-5.49337396168
2.91,Terrain0,hrp2[LLEG_JOINT5],12,0.214050298533,0.12633238703,-2.52139392652e-05,-6.13492375968e-15,-2.39608179899e-15,-1.0,-88.8204644279,-16.3248642651,221.824530275,7.7841797901e-05,-0.000277269384393,-3.29249281294
2.93,Terrain0,hrp2[RLEG_JOINT5],9,-0.259979123858,-0.0621801656557,-0.000188706116864,-5.07971500902e-15,2.4700093547e-15,-1.0,88.2554989664,21.4954606171,336.530033595,-0.00625238387705,-0.00230635880162,-5.58779004556
2.93,Terrain0,hrp2[LLEG_JOINT5],12,0.214073261462,0.126271824662,-2.41343248057e-05,3.30259559013e-15,0.0,-1.0,-91.8067495281,-16.1303245138,219.034306056,2.55968576512e-06,-0.000302813113516,-3.61966121633
2.95,Terrain0,hrp2[RLEG_JOINT5],10,-0.271463973251,-0.0765707170208,-0.000158331475422,1.47666792966e-15,8.06468169949e-16,-1.0,86.427367908,22.4090470337,328.076100804,-0.00561048244744,-0.00188544152995,-4.86769364721
2.95,Terrain0,hrp2[LLEG_JOINT5],10,0.231799010376,0.128238179181,-2.43033830463e-05,-1.69667542093e-15,2.77855173075e-16,-1.0,-88.8659124205,-21.3296788363,218.176283148,-1.39617025733e-05,-0.000586876998541,-3.42080576604
2.97,Terrain0,hrp2[RLEG_JOINT5],10,-0.293536805707,-0.0827758554935,-0.000118632473626,-2.89561595919e-15,2.21871219535e-15,-1.0,93.1846646527,25.0576245882,340.475409331,-0.00440666306892,-0.00261664758152,-4.3796120219
2.97,Terrain0,hrp2[LLEG_JOINT5],10,0.253637253097,0.137190085255,-2.62832321893e-05,-1.3007218359e-15,-2.01595104177e-15,-1.0,-92.0569289897,-25.1575986548,213.054142755,5.12473103892e-05,-0.000734471445901,-4.26478107485
2.99,Terrain0,hrp2[RLEG_JOINT5],10,-0.293191381421,-0.0867703163321,-0.000111067567898,2.83569735372e-15,1.87819549619e-15,-1.0,86.7471466697,22.9596518368,328.55772571,-0.00450019622121,-0.00155449300103,-4.66183709928
2.99,Terrain0,hrp2[LLEG_JOINT5],10,0.232418065788,0.124311007405,-2.18654867662e-05,1.69383328767e-15,-8.5254723598e-16,-1.0,-89.4713841966,-22.6418690038,217.399006781,4.48604377519e-05,-0.00055735875575,-3.40823365535
3.01,Terrain0,hrp2[RLEG_JOINT5],9,-0.235874688028,-0.0466488949731,-0.000239659181628,-5.11462561694e-15,3.15042145547e-16,-1.0,122.150609426,-19.7802215014,364.13652769,-0.0146156103225,-0.00680636619927,-8.58395788314
3.01,Terrain0,hrp2[LLEG_JOINT5],12,0.250036867496,0.130301329831,-2.32236663205e-05,4.66005009035e-16,-3.11791915297e-15,-1.0,-90.7048900196,-31.8686736738,219.778364474,0.000398188366157,-0.000801128373863,-0.208571002409
3.03,Terrain0,hrp2[RLEG_JOINT5],9,-0.210973102672,-0.0657461155791,-0.000252761954811,0.0,2.82531762239e-15,-1.0,87.5270748319,18.7797078104,329.275308978,-0.00475679947651,-0.0021715358984,-5.40823573948
3.03,Terrain0,hrp2[LLEG_JOINT5],12,0.231939025574,0.126564076246,-2.09954580022e-05,-2.35028028941e-15,-6.96217549974e-16,-1.0,-90.2499784385,-15.9672821053,217.987065722,-0.000246866973792,-0.00029241936842,-3.91386114515
